trees,split_attr,accuracy
19,13,92.42798353909465
19,13,92.37654320987654
19,13,92.17078189300412
19,14,91.92386831275721
19,14,91.40946502057614
19,14,92.41769547325103
19,14,91.94444444444444
19,14,92.03703703703704
19,15,91.69753086419753
19,15,91.10082304526749
19,15,91.79012345679011
19,15,90.90534979423869
19,15,91.03909465020577
21,1,94.21810699588478
21,1,94.86625514403292
21,1,94.41358024691357
21,1,94.10493827160494
21,1,94.45473251028807
21,2,93.66255144032922
21,2,94.31069958847736
21,2,94.26954732510288
21,2,94.21810699588478
21,2,94.38271604938272
21,3,94.43415637860082
21,3,93.98148148148148
21,3,93.7551440329218
21,3,93.9917695473251
21,3,93.88888888888889
21,4,93.66255144032922
21,4,94.09465020576133
21,4,93.42592592592592
21,4,93.15843621399176
21,4,93.68312757201646
21,5,93.7037037037037
21,5,93.80658436213992
21,5,93.26131687242798
21,5,93.46707818930041
21,5,93.3127572016461
21,6,93.7448559670782
21,6,92.55144032921811
21,6,93.3641975308642
21,6,92.87037037037037
21,6,93.26131687242798
21,7,92.97325102880659
21,7,93.1275720164609
21,7,92.78806584362141
21,7,93.0761316872428
21,7,93.15843621399176
21,8,93.19958847736626
21,8,92.86008230452674
21,8,92.79835390946502
21,8,92.91152263374485
21,8,93.20987654320987
21,9,92.53086419753086
21,9,92.75720164609054
21,9,92.5
21,9,92.22222222222223
21,9,92.08847736625513
21,10,93.44650205761317
21,10,92.52057613168724
21,10,91.83127572016461
21,10,92.42798353909465
21,10,92.3045267489712
21,11,92.01646090534979
21,11,91.33744855967079
21,11,92.2633744855967
21,11,93.00411522633745
21,11,92.76748971193416
21,12,92.47942386831276
21,12,91.7798353909465
21,12,91.5432098765432
21,12,91.61522633744856
21,12,92.23251028806584
21,13,91.74897119341564
21,13,92.90123456790124
21,13,91.92386831275721
21,13,91.2551440329218
21,13,91.95473251028807
21,14,92.41769547325103
21,14,91.9753086419753
21,14,91.12139917695472
21,14,91.48148148148148
21,14,92.03703703703704
