trees,split_attr,accuracy
3,2,85.77235772357723
3,3,87.1951219512195
3,3,83.73983739837398
3,3,88.21138211382113
3,3,86.1788617886179
3,3,83.73983739837398
3,4,82.52032520325203
3,4,85.56910569105692
3,4,86.1788617886179
3,4,86.78861788617887
3,4,84.14634146341463
3,5,86.1788617886179
3,5,85.36585365853658
3,5,86.1788617886179
3,5,83.130081300813
3,5,83.94308943089432
3,6,82.3170731707317
3,6,83.33333333333334
3,6,82.52032520325203
3,6,82.11382113821138
3,6,82.72357723577237
3,7,83.33333333333334
3,7,81.5040650406504
3,7,86.78861788617887
3,7,85.97560975609755
3,7,82.3170731707317
3,8,83.73983739837398
3,8,80.89430894308943
3,8,81.30081300813008
3,8,79.8780487804878
3,8,82.92682926829268
3,9,82.52032520325203
3,9,83.94308943089432
3,9,84.14634146341463
3,9,80.28455284552845
3,9,82.3170731707317
3,10,81.30081300813008
3,10,81.91056910569105
3,10,80.28455284552845
3,10,83.130081300813
3,10,83.94308943089432
3,11,78.86178861788618
3,11,82.92682926829268
3,11,81.70731707317073
3,11,84.5528455284553
3,11,83.73983739837398
3,12,81.91056910569105
3,12,81.09756097560977
3,12,81.09756097560977
3,12,79.26829268292683
3,12,77.4390243902439
3,13,83.33333333333334
3,13,77.03252032520325
3,13,78.04878048780488
3,13,82.72357723577237
3,13,82.92682926829268
4,1,86.58536585365853
4,1,85.77235772357723
4,1,87.60162601626016
4,1,85.56910569105692
4,1,85.97560975609755
4,2,86.1788617886179
4,2,83.33333333333334
4,2,85.56910569105692
4,2,86.3821138211382
4,2,87.39837398373984
4,3,87.8048780487805
4,3,84.7560975609756
4,3,86.3821138211382
4,3,84.14634146341463
4,3,86.99186991869918
4,4,86.3821138211382
4,4,83.33333333333334
4,4,86.3821138211382
4,4,85.16260162601627
4,4,83.53658536585365
4,5,84.34959349593495
4,5,85.97560975609755
4,5,83.33333333333334
4,5,85.16260162601627
4,5,86.1788617886179
4,6,80.08130081300813
4,6,82.11382113821138
4,6,83.33333333333334
4,6,82.11382113821138
4,6,83.33333333333334
4,7,82.72357723577237
4,7,81.30081300813008
4,7,87.60162601626016
4,7,81.70731707317073
4,7,83.53658536585365
4,8,84.5528455284553
4,8,79.67479674796748
4,8,84.5528455284553
4,8,79.0650406504065
4,8,84.95934959349594
4,9,82.92682926829268
4,9,83.130081300813
4,9,85.97560975609755
4,9,86.58536585365853
4,9,82.3170731707317
4,10,80.89430894308943
4,10,82.3170731707317
4,10,85.77235772357723
4,10,81.5040650406504
4,10,83.73983739837398
4,11,82.11382113821138
4,11,82.72357723577237
4,11,81.09756097560977
4,11,81.5040650406504
4,11,82.92682926829268
4,12,80.89430894308943
